Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,DateTime
ID0239,Greg,2021-01-05,10:49:26,Contract related,Y,Y,106.0,379.0,3.0,2021-01-05 10:49:26
ID0240,Joe,2021-01-05,10:49:26,Streaming,Y,Y,23.0,299.0,3.0,2021-01-05 10:49:26
ID0241,Joe,2021-01-05,11:31:12,Streaming,N,N,68.0,226.0,3.0,2021-01-05 11:31:12
ID0242,Greg,2021-01-05,11:31:12,Payment related,Y,Y,11.0,282.0,1.0,2021-01-05 11:31:12
ID0243,Greg,2021-01-05,11:41:17,Contract related,Y,Y,73.0,285.0,5.0,2021-01-05 11:41:17
ID0244,Dan,2021-01-05,11:41:17,Admin Support,Y,Y,109.0,289.0,5.0,2021-01-05 11:41:17
ID0245,Martha,2021-01-05,11:49:55,Payment related,Y,Y,29.0,254.0,4.0,2021-01-05 11:49:55
ID0246,Dan,2021-01-05,11:49:55,Streaming,N,N,68.0,226.0,3.0,2021-01-05 11:49:55
ID0247,Becky,2021-01-05,11:49:55,Admin Support,Y,Y,81.0,74.0,4.0,2021-01-05 11:49:55
ID0248,Greg,2021-01-05,11:49:55,Contract related,Y,Y,59.0,232.0,1.0,2021-01-05 11:49:55
ID0249,Becky,2021-01-05,12:00:00,Streaming,Y,Y,32.0,389.0,4.0,2021-01-05 12:00:00
ID0250,Martha,2021-01-05,12:00:00,Admin Support,Y,Y,116.0,42.0,4.0,2021-01-05 12:00:00
ID0251,Diane,2021-01-05,12:12:58,Payment related,Y,Y,92.0,115.0,5.0,2021-01-05 12:12:58
ID0252,Greg,2021-01-05,12:12:58,Streaming,Y,Y,62.0,362.0,5.0,2021-01-05 12:12:58
ID0253,Joe,2021-01-05,13:04:48,Payment related,Y,Y,83.0,113.0,5.0,2021-01-05 13:04:48
ID0254,Joe,2021-01-05,13:04:48,Admin Support,Y,Y,71.0,151.0,3.0,2021-01-05 13:04:48
ID0255,Greg,2021-01-05,13:59:31,Admin Support,Y,N,74.0,272.0,3.0,2021-01-05 13:59:31
ID0256,Joe,2021-01-05,13:59:31,Technical Support,Y,Y,96.0,346.0,4.0,2021-01-05 13:59:31
ID0257,Diane,2021-01-05,14:42:43,Admin Support,Y,Y,110.0,101.0,1.0,2021-01-05 14:42:43
ID0258,Jim,2021-01-05,14:42:43,Streaming,Y,N,110.0,158.0,3.0,2021-01-05 14:42:43
ID0259,Dan,2021-01-05,15:18:43,Technical Support,Y,Y,117.0,183.0,4.0,2021-01-05 15:18:43
ID0260,Becky,2021-01-05,15:18:43,Admin Support,Y,Y,44.0,353.0,3.0,2021-01-05 15:18:43
ID0261,Diane,2021-01-05,15:20:10,Contract related,Y,Y,47.0,362.0,4.0,2021-01-05 15:20:10
ID0262,Greg,2021-01-05,15:20:10,Admin Support,Y,Y,97.0,76.0,3.0,2021-01-05 15:20:10
ID0263,Greg,2021-01-05,15:31:41,Streaming,Y,Y,67.0,159.0,4.0,2021-01-05 15:31:41
ID0264,Diane,2021-01-05,15:31:41,Streaming,Y,Y,72.0,408.0,3.0,2021-01-05 15:31:41
ID0265,Becky,2021-01-05,15:31:41,Contract related,Y,Y,68.0,261.0,3.0,2021-01-05 15:31:41
ID0266,Joe,2021-01-05,15:31:41,Payment related,Y,Y,98.0,382.0,5.0,2021-01-05 15:31:41
ID0267,Joe,2021-01-05,15:37:26,Streaming,Y,Y,120.0,56.0,3.0,2021-01-05 15:37:26
ID0268,Dan,2021-01-05,15:37:26,Payment related,Y,Y,13.0,153.0,1.0,2021-01-05 15:37:26
ID0269,Jim,2021-01-05,15:44:38,Admin Support,Y,Y,95.0,107.0,5.0,2021-01-05 15:44:38
ID0270,Martha,2021-01-05,15:44:38,Payment related,Y,Y,31.0,42.0,5.0,2021-01-05 15:44:38
ID0271,Dan,2021-01-05,16:06:14,Streaming,Y,Y,113.0,382.0,3.0,2021-01-05 16:06:14
ID0272,Martha,2021-01-05,16:06:14,Technical Support,Y,Y,116.0,280.0,3.0,2021-01-05 16:06:14
ID0273,Martha,2021-01-05,16:16:19,Admin Support,Y,N,94.0,329.0,5.0,2021-01-05 16:16:19
ID0274,Martha,2021-01-05,16:16:19,Admin Support,Y,N,51.0,282.0,4.0,2021-01-05 16:16:19
ID0275,Diane,2021-01-05,16:27:50,Technical Support,Y,Y,60.0,247.0,4.0,2021-01-05 16:27:50
ID0276,Diane,2021-01-05,16:27:50,Contract related,Y,Y,59.0,364.0,2.0,2021-01-05 16:27:50
ID0277,Stewart,2021-01-05,17:25:26,Technical Support,N,N,68.0,226.0,3.0,2021-01-05 17:25:26
ID0278,Greg,2021-01-05,17:25:26,Payment related,N,N,68.0,226.0,3.0,2021-01-05 17:25:26
ID0279,Joe,2021-01-05,17:29:46,Technical Support,N,N,68.0,226.0,3.0,2021-01-05 17:29:46
ID0280,Dan,2021-01-05,17:29:46,Contract related,Y,Y,16.0,213.0,4.0,2021-01-05 17:29:46
ID0281,Diane,2021-01-05,17:38:24,Technical Support,Y,Y,81.0,111.0,3.0,2021-01-05 17:38:24
ID0282,Joe,2021-01-05,17:38:24,Streaming,Y,Y,65.0,406.0,1.0,2021-01-05 17:38:24
ID0283,Martha,2021-01-05,17:44:10,Streaming,Y,Y,55.0,184.0,2.0,2021-01-05 17:44:10
ID0284,Martha,2021-01-05,17:44:10,Technical Support,N,N,68.0,226.0,3.0,2021-01-05 17:44:10
ID0285,Martha,2021-01-05,17:57:07,Technical Support,Y,Y,31.0,145.0,4.0,2021-01-05 17:57:07
ID0286,Diane,2021-01-05,17:57:07,Streaming,Y,Y,45.0,313.0,2.0,2021-01-05 17:57:07
ID0287,Greg,2021-01-06,09:08:38,Technical Support,N,N,68.0,226.0,3.0,2021-01-06 09:08:38
ID0288,Stewart,2021-01-06,09:08:38,Payment related,Y,Y,43.0,129.0,5.0,2021-01-06 09:08:38
ID0289,Stewart,2021-01-06,10:06:14,Technical Support,Y,Y,55.0,356.0,4.0,2021-01-06 10:06:14
ID0290,Stewart,2021-01-06,10:06:14,Contract related,Y,Y,63.0,139.0,3.0,2021-01-06 10:06:14
ID0291,Joe,2021-01-06,10:07:41,Payment related,N,N,68.0,226.0,3.0,2021-01-06 10:07:41
ID0292,Jim,2021-01-06,10:07:41,Contract related,Y,Y,122.0,352.0,1.0,2021-01-06 10:07:41
ID0293,Stewart,2021-01-06,10:32:10,Contract related,Y,Y,71.0,159.0,4.0,2021-01-06 10:32:10
ID0294,Jim,2021-01-06,10:32:10,Technical Support,Y,Y,54.0,297.0,4.0,2021-01-06 10:32:10
ID0295,Stewart,2021-01-06,10:42:14,Streaming,Y,Y,74.0,202.0,4.0,2021-01-06 10:42:14
ID0296,Stewart,2021-01-06,10:42:14,Admin Support,Y,Y,125.0,287.0,4.0,2021-01-06 10:42:14
ID0297,Dan,2021-01-06,11:12:29,Payment related,Y,Y,110.0,223.0,3.0,2021-01-06 11:12:29
ID0298,Becky,2021-01-06,11:12:29,Streaming,N,N,68.0,226.0,3.0,2021-01-06 11:12:29
ID0299,Martha,2021-01-06,11:29:46,Technical Support,Y,Y,74.0,91.0,5.0,2021-01-06 11:29:46
ID0300,Diane,2021-01-06,11:29:46,Payment related,Y,Y,80.0,267.0,4.0,2021-01-06 11:29:46
ID0301,Dan,2021-01-06,11:38:24,Payment related,N,N,68.0,226.0,3.0,2021-01-06 11:38:24
ID0302,Joe,2021-01-06,11:38:24,Contract related,Y,Y,110.0,234.0,2.0,2021-01-06 11:38:24
ID0303,Stewart,2021-01-06,11:45:36,Payment related,Y,Y,26.0,188.0,3.0,2021-01-06 11:45:36
ID0304,Greg,2021-01-06,11:45:36,Technical Support,N,N,68.0,226.0,3.0,2021-01-06 11:45:36
ID0305,Joe,2021-01-06,12:05:46,Admin Support,Y,Y,97.0,107.0,3.0,2021-01-06 12:05:46
ID0306,Dan,2021-01-06,12:05:46,Admin Support,Y,N,82.0,340.0,3.0,2021-01-06 12:05:46
ID0307,Becky,2021-01-06,12:07:12,Streaming,Y,N,102.0,353.0,5.0,2021-01-06 12:07:12
ID0308,Jim,2021-01-06,12:07:12,Admin Support,Y,Y,120.0,52.0,5.0,2021-01-06 12:07:12
ID0309,Greg,2021-01-06,13:30:43,Streaming,Y,Y,70.0,319.0,3.0,2021-01-06 13:30:43
ID0310,Diane,2021-01-06,13:30:43,Admin Support,N,N,68.0,226.0,3.0,2021-01-06 13:30:43
ID0311,Stewart,2021-01-06,13:58:05,Payment related,Y,Y,122.0,176.0,3.0,2021-01-06 13:58:05
ID0312,Martha,2021-01-06,13:58:05,Streaming,N,N,68.0,226.0,3.0,2021-01-06 13:58:05
ID0313,Joe,2021-01-06,14:03:50,Payment related,Y,Y,19.0,55.0,1.0,2021-01-06 14:03:50
ID0314,Greg,2021-01-06,14:03:50,Payment related,Y,Y,71.0,157.0,4.0,2021-01-06 14:03:50
ID0315,Joe,2021-01-06,14:13:55,Technical Support,Y,Y,24.0,299.0,1.0,2021-01-06 14:13:55
ID0316,Martha,2021-01-06,14:13:55,Technical Support,Y,Y,67.0,336.0,1.0,2021-01-06 14:13:55
ID0317,Martha,2021-01-06,14:32:38,Streaming,Y,N,57.0,254.0,3.0,2021-01-06 14:32:38
ID0318,Diane,2021-01-06,14:32:38,Streaming,Y,Y,108.0,303.0,4.0,2021-01-06 14:32:38
ID0319,Stewart,2021-01-06,14:57:07,Payment related,Y,Y,99.0,248.0,4.0,2021-01-06 14:57:07
ID0320,Stewart,2021-01-06,14:57:07,Payment related,Y,Y,56.0,292.0,1.0,2021-01-06 14:57:07
ID0321,Stewart,2021-01-06,15:02:53,Payment related,Y,Y,121.0,237.0,3.0,2021-01-06 15:02:53
ID0322,Greg,2021-01-06,15:02:53,Admin Support,N,N,68.0,226.0,3.0,2021-01-06 15:02:53
ID0323,Joe,2021-01-06,15:12:58,Contract related,Y,Y,72.0,360.0,1.0,2021-01-06 15:12:58
ID0324,Greg,2021-01-06,15:12:58,Contract related,Y,Y,54.0,375.0,4.0,2021-01-06 15:12:58
ID0325,Martha,2021-01-06,16:17:46,Admin Support,Y,Y,30.0,276.0,3.0,2021-01-06 16:17:46
ID0326,Jim,2021-01-06,16:17:46,Payment related,Y,Y,44.0,64.0,2.0,2021-01-06 16:17:46
ID0327,Greg,2021-01-06,16:22:05,Payment related,Y,N,97.0,118.0,4.0,2021-01-06 16:22:05
ID0328,Jim,2021-01-06,16:22:05,Streaming,Y,Y,47.0,109.0,3.0,2021-01-06 16:22:05
ID0329,Dan,2021-01-06,16:27:50,Streaming,Y,Y,53.0,103.0,3.0,2021-01-06 16:27:50
ID0330,Dan,2021-01-06,16:27:50,Contract related,N,N,68.0,226.0,3.0,2021-01-06 16:27:50
ID0331,Martha,2021-01-06,16:35:02,Payment related,N,N,68.0,226.0,3.0,2021-01-06 16:35:02
ID0332,Jim,2021-01-06,16:35:02,Streaming,N,N,68.0,226.0,3.0,2021-01-06 16:35:02
ID0333,Stewart,2021-01-06,16:39:22,Admin Support,Y,Y,81.0,225.0,3.0,2021-01-06 16:39:22
ID0334,Diane,2021-01-06,16:39:22,Contract related,Y,Y,11.0,34.0,4.0,2021-01-06 16:39:22
ID0335,Martha,2021-01-06,17:00:58,Payment related,Y,Y,48.0,53.0,5.0,2021-01-06 17:00:58
ID0336,Stewart,2021-01-06,17:00:58,Contract related,Y,Y,37.0,414.0,5.0,2021-01-06 17:00:58
ID0337,Martha,2021-01-06,17:19:41,Technical Support,Y,Y,115.0,154.0,4.0,2021-01-06 17:19:41
ID0338,Greg,2021-01-06,17:19:41,Payment related,Y,Y,81.0,53.0,4.0,2021-01-06 17:19:41
ID0339,Becky,2021-01-06,17:21:07,Contract related,N,N,68.0,226.0,3.0,2021-01-06 17:21:07
ID0340,Jim,2021-01-06,17:21:07,Admin Support,Y,Y,12.0,192.0,5.0,2021-01-06 17:21:07
ID0341,Stewart,2021-01-06,17:22:34,Admin Support,Y,Y,75.0,171.0,3.0,2021-01-06 17:22:34
ID0342,Jim,2021-01-06,17:22:34,Contract related,Y,Y,42.0,77.0,4.0,2021-01-06 17:22:34
ID0343,Greg,2021-01-06,17:24:00,Admin Support,Y,Y,96.0,105.0,5.0,2021-01-06 17:24:00
ID0344,Stewart,2021-01-06,17:24:00,Payment related,Y,Y,58.0,111.0,5.0,2021-01-06 17:24:00
ID0345,Dan,2021-01-07,09:04:19,Contract related,Y,Y,62.0,316.0,5.0,2021-01-07 09:04:19
ID0346,Greg,2021-01-07,09:04:19,Payment related,Y,Y,74.0,130.0,5.0,2021-01-07 09:04:19
ID0347,Becky,2021-01-07,09:07:12,Technical Support,Y,Y,26.0,70.0,3.0,2021-01-07 09:07:12
ID0348,Diane,2021-01-07,09:07:12,Technical Support,N,N,68.0,226.0,3.0,2021-01-07 09:07:12
ID0349,Joe,2021-01-07,09:20:10,Technical Support,Y,Y,40.0,308.0,2.0,2021-01-07 09:20:10
ID0350,Joe,2021-01-07,09:20:10,Streaming,Y,Y,12.0,294.0,3.0,2021-01-07 09:20:10
ID0351,Joe,2021-01-07,10:14:53,Contract related,Y,Y,114.0,221.0,5.0,2021-01-07 10:14:53
ID0352,Becky,2021-01-07,10:14:53,Contract related,Y,Y,85.0,209.0,4.0,2021-01-07 10:14:53
ID0353,Diane,2021-01-07,10:23:31,Admin Support,Y,Y,52.0,115.0,5.0,2021-01-07 10:23:31
ID0354,Greg,2021-01-07,10:23:31,Streaming,Y,Y,60.0,258.0,3.0,2021-01-07 10:23:31
ID0355,Joe,2021-01-07,10:33:36,Admin Support,Y,Y,76.0,307.0,4.0,2021-01-07 10:33:36
ID0356,Stewart,2021-01-07,10:33:36,Contract related,N,N,68.0,226.0,3.0,2021-01-07 10:33:36
ID0357,Becky,2021-01-07,10:48:00,Streaming,N,N,68.0,226.0,3.0,2021-01-07 10:48:00
ID0358,Joe,2021-01-07,10:48:00,Streaming,Y,Y,25.0,80.0,5.0,2021-01-07 10:48:00
ID0359,Greg,2021-01-07,11:36:58,Streaming,Y,Y,37.0,152.0,3.0,2021-01-07 11:36:58
ID0360,Dan,2021-01-07,11:36:58,Admin Support,Y,Y,71.0,341.0,3.0,2021-01-07 11:36:58
ID0361,Jim,2021-01-07,11:42:43,Admin Support,Y,Y,76.0,277.0,1.0,2021-01-07 11:42:43
ID0362,Stewart,2021-01-07,11:42:43,Technical Support,Y,Y,66.0,410.0,3.0,2021-01-07 11:42:43
ID0363,Diane,2021-01-07,11:47:02,Admin Support,Y,Y,72.0,205.0,3.0,2021-01-07 11:47:02
ID0364,Jim,2021-01-07,11:47:02,Admin Support,Y,Y,47.0,397.0,5.0,2021-01-07 11:47:02
ID0365,Jim,2021-01-07,12:08:38,Payment related,N,N,68.0,226.0,3.0,2021-01-07 12:08:38
ID0366,Greg,2021-01-07,12:08:38,Payment related,Y,Y,29.0,171.0,5.0,2021-01-07 12:08:38
ID0367,Dan,2021-01-07,12:36:00,Streaming,N,N,68.0,226.0,3.0,2021-01-07 12:36:00
ID0368,Becky,2021-01-07,12:36:00,Contract related,Y,Y,122.0,100.0,4.0,2021-01-07 12:36:00
ID0369,Greg,2021-01-07,12:48:58,Technical Support,Y,Y,52.0,246.0,5.0,2021-01-07 12:48:58
ID0370,Martha,2021-01-07,12:48:58,Admin Support,Y,Y,33.0,266.0,4.0,2021-01-07 12:48:58
ID0371,Joe,2021-01-07,13:26:24,Payment related,Y,Y,123.0,144.0,3.0,2021-01-07 13:26:24
ID0372,Greg,2021-01-07,13:26:24,Technical Support,Y,Y,23.0,123.0,4.0,2021-01-07 13:26:24
ID0373,Becky,2021-01-07,13:30:43,Streaming,N,N,68.0,226.0,3.0,2021-01-07 13:30:43
ID0374,Stewart,2021-01-07,13:30:43,Admin Support,Y,N,29.0,205.0,5.0,2021-01-07 13:30:43
ID0375,Greg,2021-01-07,13:42:14,Contract related,N,N,68.0,226.0,3.0,2021-01-07 13:42:14
ID0376,Becky,2021-01-07,13:42:14,Streaming,Y,Y,54.0,228.0,5.0,2021-01-07 13:42:14
ID0377,Dan,2021-01-07,13:45:07,Streaming,Y,Y,14.0,283.0,4.0,2021-01-07 13:45:07
ID0378,Dan,2021-01-07,13:45:07,Payment related,Y,Y,11.0,265.0,3.0,2021-01-07 13:45:07
ID0379,Joe,2021-01-07,14:31:12,Payment related,Y,Y,84.0,299.0,1.0,2021-01-07 14:31:12
ID0380,Martha,2021-01-07,14:31:12,Payment related,Y,Y,21.0,171.0,4.0,2021-01-07 14:31:12
ID0381,Martha,2021-01-07,15:53:17,Technical Support,Y,N,81.0,310.0,3.0,2021-01-07 15:53:17
ID0382,Dan,2021-01-07,15:53:17,Payment related,N,N,68.0,226.0,3.0,2021-01-07 15:53:17
ID0383,Diane,2021-01-07,16:07:41,Admin Support,N,N,68.0,226.0,3.0,2021-01-07 16:07:41
ID0384,Stewart,2021-01-07,16:07:41,Technical Support,Y,Y,84.0,382.0,4.0,2021-01-07 16:07:41
ID0385,Martha,2021-01-07,16:29:17,Streaming,Y,Y,118.0,215.0,2.0,2021-01-07 16:29:17
ID0386,Becky,2021-01-07,16:29:17,Technical Support,Y,Y,35.0,375.0,2.0,2021-01-07 16:29:17
ID0387,Dan,2021-01-07,16:40:48,Payment related,Y,Y,82.0,133.0,3.0,2021-01-07 16:40:48
ID0388,Jim,2021-01-07,16:40:48,Streaming,Y,Y,119.0,183.0,4.0,2021-01-07 16:40:48
ID0389,Jim,2021-01-07,17:03:50,Contract related,Y,Y,107.0,406.0,2.0,2021-01-07 17:03:50
ID0390,Joe,2021-01-07,17:03:50,Contract related,Y,Y,86.0,42.0,4.0,2021-01-07 17:03:50
ID0391,Diane,2021-01-07,17:39:50,Streaming,Y,Y,76.0,83.0,4.0,2021-01-07 17:39:50
ID0392,Stewart,2021-01-07,17:39:50,Streaming,Y,N,78.0,187.0,3.0,2021-01-07 17:39:50
ID0393,Jim,2021-01-07,17:47:02,Admin Support,Y,Y,118.0,33.0,3.0,2021-01-07 17:47:02
ID0394,Diane,2021-01-07,17:47:02,Technical Support,N,N,68.0,226.0,3.0,2021-01-07 17:47:02
ID0395,Joe,2021-01-07,17:48:29,Admin Support,Y,Y,47.0,122.0,5.0,2021-01-07 17:48:29
ID0396,Diane,2021-01-07,17:48:29,Admin Support,Y,Y,86.0,178.0,2.0,2021-01-07 17:48:29
ID0397,Greg,2021-01-07,17:55:41,Technical Support,Y,Y,76.0,352.0,3.0,2021-01-07 17:55:41
ID0398,Jim,2021-01-07,17:55:41,Payment related,Y,Y,32.0,203.0,4.0,2021-01-07 17:55:41
ID0399,Joe,2021-01-08,09:00:00,Admin Support,Y,Y,98.0,213.0,5.0,2021-01-08 09:00:00
ID0400,Jim,2021-01-08,09:00:00,Technical Support,Y,Y,86.0,37.0,4.0,2021-01-08 09:00:00
ID0401,Diane,2021-01-08,09:24:29,Technical Support,Y,Y,37.0,65.0,3.0,2021-01-08 09:24:29
ID0402,Greg,2021-01-08,09:24:29,Admin Support,Y,Y,15.0,267.0,5.0,2021-01-08 09:24:29
ID0403,Diane,2021-01-08,09:47:31,Contract related,Y,Y,114.0,253.0,5.0,2021-01-08 09:47:31
ID0404,Stewart,2021-01-08,09:47:31,Payment related,N,N,68.0,226.0,3.0,2021-01-08 09:47:31
ID0405,Jim,2021-01-08,09:59:02,Technical Support,N,N,68.0,226.0,3.0,2021-01-08 09:59:02
ID0406,Martha,2021-01-08,09:59:02,Streaming,N,N,68.0,226.0,3.0,2021-01-08 09:59:02
ID0407,Martha,2021-01-08,10:42:14,Streaming,Y,N,23.0,136.0,3.0,2021-01-08 10:42:14
ID0408,Dan,2021-01-08,10:42:14,Payment related,N,N,68.0,226.0,3.0,2021-01-08 10:42:14
ID0409,Joe,2021-01-08,10:49:26,Admin Support,Y,Y,69.0,341.0,3.0,2021-01-08 10:49:26
ID0410,Stewart,2021-01-08,10:49:26,Contract related,Y,Y,15.0,370.0,4.0,2021-01-08 10:49:26
ID0411,Becky,2021-01-08,10:49:26,Technical Support,Y,Y,119.0,328.0,3.0,2021-01-08 10:49:26
ID0412,Becky,2021-01-08,10:49:26,Streaming,Y,Y,68.0,317.0,1.0,2021-01-08 10:49:26
ID0413,Diane,2021-01-08,11:00:58,Contract related,Y,Y,115.0,370.0,3.0,2021-01-08 11:00:58
ID0414,Joe,2021-01-08,11:00:58,Contract related,Y,Y,84.0,71.0,5.0,2021-01-08 11:00:58
ID0415,Dan,2021-01-08,11:16:48,Contract related,Y,N,59.0,77.0,4.0,2021-01-08 11:16:48
ID0416,Diane,2021-01-08,11:16:48,Technical Support,Y,N,112.0,214.0,4.0,2021-01-08 11:16:48
ID0417,Dan,2021-01-08,11:16:48,Contract related,N,N,68.0,226.0,3.0,2021-01-08 11:16:48
ID0418,Dan,2021-01-08,11:16:48,Admin Support,Y,Y,39.0,291.0,3.0,2021-01-08 11:16:48
ID0419,Jim,2021-01-08,12:12:58,Streaming,Y,Y,31.0,395.0,5.0,2021-01-08 12:12:58
ID0420,Dan,2021-01-08,12:12:58,Streaming,Y,Y,112.0,221.0,2.0,2021-01-08 12:12:58
ID0421,Greg,2021-01-08,12:14:24,Streaming,Y,Y,49.0,145.0,4.0,2021-01-08 12:14:24
ID0422,Greg,2021-01-08,12:14:24,Technical Support,Y,Y,18.0,398.0,3.0,2021-01-08 12:14:24
ID0423,Stewart,2021-01-08,12:38:53,Technical Support,Y,Y,80.0,163.0,4.0,2021-01-08 12:38:53
ID0424,Dan,2021-01-08,12:38:53,Admin Support,Y,Y,57.0,153.0,3.0,2021-01-08 12:38:53
ID0425,Stewart,2021-01-08,12:48:58,Contract related,N,N,68.0,226.0,3.0,2021-01-08 12:48:58
ID0426,Diane,2021-01-08,12:48:58,Contract related,Y,N,87.0,378.0,4.0,2021-01-08 12:48:58
ID0427,Diane,2021-01-08,13:10:34,Payment related,N,N,68.0,226.0,3.0,2021-01-08 13:10:34
ID0428,Greg,2021-01-08,13:10:34,Streaming,Y,Y,81.0,356.0,3.0,2021-01-08 13:10:34
ID0429,Joe,2021-01-08,13:10:34,Technical Support,N,N,68.0,226.0,3.0,2021-01-08 13:10:34
ID0430,Jim,2021-01-08,13:10:34,Streaming,Y,Y,47.0,131.0,5.0,2021-01-08 13:10:34
ID0431,Joe,2021-01-08,13:17:46,Streaming,Y,Y,57.0,375.0,4.0,2021-01-08 13:17:46
ID0432,Becky,2021-01-08,13:17:46,Payment related,N,N,68.0,226.0,3.0,2021-01-08 13:17:46
ID0433,Joe,2021-01-08,13:43:41,Contract related,Y,Y,104.0,235.0,4.0,2021-01-08 13:43:41
ID0434,Becky,2021-01-08,13:43:41,Admin Support,Y,Y,16.0,346.0,3.0,2021-01-08 13:43:41
ID0435,Greg,2021-01-08,15:37:26,Streaming,Y,Y,37.0,253.0,4.0,2021-01-08 15:37:26
ID0436,Diane,2021-01-08,15:37:26,Admin Support,N,N,68.0,226.0,3.0,2021-01-08 15:37:26
ID0437,Stewart,2021-01-08,15:43:12,Technical Support,Y,Y,61.0,126.0,4.0,2021-01-08 15:43:12
ID0438,Stewart,2021-01-08,15:43:12,Admin Support,Y,N,41.0,190.0,4.0,2021-01-08 15:43:12
ID0439,Diane,2021-01-08,15:53:17,Streaming,Y,Y,40.0,81.0,4.0,2021-01-08 15:53:17
ID0440,Diane,2021-01-08,15:53:17,Admin Support,Y,Y,55.0,321.0,2.0,2021-01-08 15:53:17
ID0441,Greg,2021-01-08,15:54:43,Admin Support,Y,Y,92.0,53.0,3.0,2021-01-08 15:54:43
ID0442,Dan,2021-01-08,15:54:43,Contract related,Y,Y,118.0,98.0,5.0,2021-01-08 15:54:43
ID0443,Dan,2021-01-08,16:37:55,Streaming,Y,Y,82.0,343.0,3.0,2021-01-08 16:37:55
ID0444,Dan,2021-01-08,16:37:55,Streaming,Y,Y,83.0,80.0,3.0,2021-01-08 16:37:55
ID0445,Jim,2021-01-08,18:00:00,Payment related,Y,Y,78.0,313.0,2.0,2021-01-08 18:00:00
ID0446,Diane,2021-01-08,18:00:00,Payment related,Y,N,111.0,314.0,5.0,2021-01-08 18:00:00
ID0447,Jim,2021-01-09,09:07:12,Contract related,Y,Y,107.0,322.0,4.0,2021-01-09 09:07:12
ID0448,Martha,2021-01-09,09:07:12,Streaming,Y,Y,108.0,243.0,2.0,2021-01-09 09:07:12
ID0449,Greg,2021-01-09,09:24:29,Payment related,Y,Y,97.0,159.0,5.0,2021-01-09 09:24:29
ID0450,Dan,2021-01-09,09:24:29,Streaming,Y,Y,31.0,380.0,5.0,2021-01-09 09:24:29
ID0451,Martha,2021-01-09,09:34:34,Payment related,Y,Y,20.0,109.0,4.0,2021-01-09 09:34:34
ID0452,Jim,2021-01-09,09:34:34,Admin Support,Y,Y,110.0,413.0,3.0,2021-01-09 09:34:34
ID0453,Dan,2021-01-09,10:22:05,Technical Support,Y,Y,86.0,302.0,5.0,2021-01-09 10:22:05
ID0454,Becky,2021-01-09,10:22:05,Streaming,Y,Y,77.0,131.0,4.0,2021-01-09 10:22:05
ID0455,Diane,2021-01-09,10:29:17,Streaming,Y,Y,119.0,407.0,3.0,2021-01-09 10:29:17
ID0456,Martha,2021-01-09,10:29:17,Admin Support,N,N,68.0,226.0,3.0,2021-01-09 10:29:17
ID0457,Jim,2021-01-09,10:32:10,Technical Support,Y,Y,13.0,186.0,3.0,2021-01-09 10:32:10
ID0458,Stewart,2021-01-09,10:32:10,Payment related,Y,Y,106.0,147.0,5.0,2021-01-09 10:32:10
ID0459,Joe,2021-01-09,10:58:05,Payment related,Y,Y,35.0,325.0,3.0,2021-01-09 10:58:05
ID0460,Martha,2021-01-09,10:58:05,Contract related,Y,N,46.0,323.0,3.0,2021-01-09 10:58:05
ID0461,Stewart,2021-01-09,11:05:17,Admin Support,Y,N,24.0,375.0,3.0,2021-01-09 11:05:17
ID0462,Stewart,2021-01-09,11:05:17,Streaming,Y,Y,88.0,393.0,5.0,2021-01-09 11:05:17
ID0463,Joe,2021-01-09,11:11:02,Admin Support,Y,Y,81.0,162.0,3.0,2021-01-09 11:11:02
ID0464,Jim,2021-01-09,11:11:02,Payment related,Y,Y,96.0,273.0,3.0,2021-01-09 11:11:02
ID0465,Becky,2021-01-09,11:16:48,Admin Support,Y,Y,46.0,365.0,3.0,2021-01-09 11:16:48
ID0466,Dan,2021-01-09,11:16:48,Contract related,Y,Y,25.0,100.0,4.0,2021-01-09 11:16:48
ID0467,Stewart,2021-01-09,11:25:26,Admin Support,Y,Y,81.0,127.0,4.0,2021-01-09 11:25:26
ID0468,Dan,2021-01-09,11:25:26,Payment related,N,N,68.0,226.0,3.0,2021-01-09 11:25:26
ID0469,Dan,2021-01-09,11:48:29,Technical Support,Y,Y,97.0,410.0,1.0,2021-01-09 11:48:29
ID0470,Martha,2021-01-09,11:48:29,Technical Support,Y,Y,116.0,196.0,5.0,2021-01-09 11:48:29
ID0471,Joe,2021-01-09,11:48:29,Payment related,N,N,68.0,226.0,3.0,2021-01-09 11:48:29
ID0472,Dan,2021-01-09,11:48:29,Admin Support,N,N,68.0,226.0,3.0,2021-01-09 11:48:29
ID0473,Becky,2021-01-09,11:48:29,Payment related,Y,Y,87.0,345.0,5.0,2021-01-09 11:48:29
ID0474,Dan,2021-01-09,11:48:29,Technical Support,Y,Y,43.0,35.0,4.0,2021-01-09 11:48:29
ID0475,Greg,2021-01-09,11:55:41,Contract related,Y,Y,102.0,288.0,3.0,2021-01-09 11:55:41
ID0476,Dan,2021-01-09,11:55:41,Payment related,Y,Y,95.0,349.0,5.0,2021-01-09 11:55:41
ID0477,Dan,2021-01-09,12:31:41,Technical Support,Y,Y,108.0,285.0,3.0,2021-01-09 12:31:41
